id,doc_id,article_number,lang,text,keyword_label,top_scores,label,truncated
178,BO_7505_Ar,2,ar,"من القرارات المشار اليها ااعله ذوات
االرقام 2098.03 و 2100.03و 2110.05و 2157.11و 3548.13
و 986.19و 1437.22و2140.22، للمكتب الوطني للاسلمة الصحية
وعلى القانون رقم 25.08 القاعضي باحداث المكتب الوطني للاسلمة
الصحية للمنتجات الغذائية، الصادر بتنفيذه الظهير الشريف
رقم 1.09.20 بتاريخ 22 من صفر 1430 (18 فبراير 2009)، اول سيما
للمنتجات الغذائية على النحو التالي:",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
179,BO_7505_Ar,2,ar,"منه؛
الجريدة الرسميةعدد16 - 7505 دعقلا ذ)) 16 16 يام))4
•كل ستة اشهر بمشترياتها ومبيعاتها ومخزونها من االغراس بالنسبة
وعلى قرار وزير الافلحة واالاصلح الزراعي رقم 857.75 الصادر في
 8شوال 1397 (22 سبتمبر 1977) بالمصادقة على النظام التقني المتعلق
بانتاج ومراقبة وتعبئة واعتماد بذور القطاني العلفية) الفصة والبرسيم
للبطاطس؛
•شهريا بمشترياتها ومبيعاتها من البذور بالنسبة اللنواع االخرى
والنفل الفار؟سي والجلبان العلفي وبوزغيبة والسمقالة (؛
المنصوص عليها في المادة االولى ااعله.
وعلى قرار وزير الافلحة واالاصلح الزراعي رقم 859.75 الصادر في
 8شوال 1397 (22 سبتمبر 1977) بالمصادقة على النظام التقني
المادة الرابعة
يمكن سحب االعتماد موضوع هذا القرار في حالة ثبوت مخالفة
المتعلق بانتاج ومراقبة وتعبئة واعتماد بذور الذرة الصفراء؛
ملقتضيات الظهير الشريف رقم 1.69.169 المشار اليه ااعله او النصوص
وعلى قرار وزير الافلحة واالاصلح الزراعي رقم 862.75 الصادر في
 8شوال 1397 (22 سبتمبر 1977) بالمصادقة على النظام التقني المتعلق
بانتاج ومراقبة وتعبئة واعتماد بذور القطاني الغذائية) الفول الصغير
المتخذة لتطبيقه .
المادة الخامسة
ينشر هذا القرار في الجريدة الرسمية.
والجلبان والعدس والحمص واللوبيا (؛
وحرر بالرباط في 26 من رمضان 1447 (16 مارس 2026)
وعلى قرار وزير الافلحة واالاصلح الزراعي رقم 971.75 الصادر في
 8شوال 1397 (22 سبتمبر 1977) بالمصادقة على النظام التقني
االمضاء : احمد البواري.
المتعلق بمراقبة البذور النموذجية للخضر؛
وعلى قرار وزير الافلحة والصيد البحري رقم 622.11 الصادر في
 10ربيع االخر 1432 (15 مارس 2011) بالموافقة على النظام التقني
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 657.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
المتعلق بانتاج اغراس البطاطس ومراقبتها وتوضيبها واعتمادها؛
المعاادلت بين الشهادات.
وعلى قرار وزير الافلحة واالاصلح الزراعي رقم 966.93 الصادر
في 28 من شوال 1413 (20 ابريل 1993) بتحديد شروط استيراد
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
وتسويق البذور، كما وقع تغييره وتتميمه،
قرر ما يلي:
المادة االولى
معادلة شهادات التعليم العالي؛
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
تعتمد شركة»AGRO SLIMANI«، الكائن مقرها االجتماعي بالمنطقة
الصناعية، طريق الكارة، مركز مديونة، الدار البيضاء، لتسويق
البذور المعتمدة للذرة والقطاني الغذائية والقطاني العلفية والبذور
وتتميمه؛
النموذجية للخضر واالغراس المعتمدة للبطاطس.
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث",Pénal,"Pénal=1, Commercial=1, Fiscal=0",Pénal,False
180,BO_7505_Ar,الثانية,ar,"تحدد مدة اصلحية هذا االعتماد في خمس (5) سنوات ابتداء من
العلمي واالبتكار؛
تاريخ نشر هذا القرار بالجريدة الرسمية.
وبعد استشارة اللجنة القطاعية اللداب والعلوم االنسانية
ويمكن تجديد هذا االعتماد لنفس المدة شريطة ان يقدم طلب
المنعقدة بتاريخ 6 فبراير2026،
التجديد ستة (6) اشهر، على االقل، قبل انتهاء مدة اصلحيته.
قرر ما يلي:
المادة االولى
المادة الثالثة
يجب على شركة »AGRO SLIMANI« ان تقدم التصريح المنصوص
عليه في",Commercial,"Commercial=1, Fiscal=0, Social=0",Commercial,False
181,BO_7505_Ar,2,ar,"من القرارات المشار اليها ااعله ذوات االرقام 857.75
و 859.75و 862.75و 971.75و622.11، للمكتب الوطني للاسلمة
تقبلم لعادلة االجازة، الشهادة التالية في الدراسات االاسلمية:
-درجة) البكالوريوس(، المسلمة من الجامعة االاسلمية بالمدينة
المنورة، المملكة العربية السعودية.
الصحية للمنتجات الغذائية على النحو التالي:
الجريدة الرسمية2513
عدد16 - 7505 دعقلا ذ)) 16 16 يام ))4
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 659.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
182,BO_7505_Ar,الثانية,ar,"ينشر هذا القرار بالجريدة الرسمية.
المعاادلت بين الشهادات.
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
االمضاء : عز الدين المداوي.
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 658.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
معادلة شهادات التعليم العالي؛
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
المعاادلت بين الشهادات.
وزير التعليم العالي والبحث العلمي واالبتكار،
وتتميمه؛
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
معادلة شهادات التعليم العالي؛
العلمي واالبتكار؛
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
وبعد استشارة اللجنة القطاعية اللداب والعلوم االنسانية
المنعقدة بتاريخ 6 فبراير2026،
قرر ما يلي:
المادة االولى
وتتميمه؛
تقبل ملعادلة الدكتوراه، الشهادة التالية في االنجليزية وعلوم
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
التربية:
العلمي واالبتكار؛
– Title of doctor (PHD), educational sciences, délivré par
University of Szeged - Hongrie.
وبعد استشارة اللجنة القطاعية اللداب والعلوم االنسانية",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
183,BO_7505_Ar,الثانية,ar,"المنعقدة بتاريخ 6 فبراير2026،
قرر ما يلي:
ينشر هذا القرار بالجريدة الرسمية.
المادة االولى
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
تقبلم لعادلة الماستر،  الشهادة التالية  في التوجيه التربوي:
االمضاء : عز الدين المداوي.
– Degree of master of science in counselor education, délivré
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 660.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
par Western Connecticut State University - Etats-Unis
d’Amérique.
المعاادلت بين الشهادات.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
184,BO_7505_Ar,الثانية,ar,"وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
ينشر هذا القرار بالجريدة الرسمية.
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
معادلة شهادات التعليم العالي؛
االمضاء : عز الدين المداوي.
الجريدة الرسميةعدد16 - 7505 دعقلا ذ)) 16 16 يام))4
قرر ما يلي:
المادة االولى
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
تقبلم لعادلة الماستر،  الشهادة التالية  في: Education
وتتميمه؛
– Magistrum  artium, délivré par Universitatis MCGILL -
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
Canada.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
185,BO_7505_Ar,الثانية,ar,"العلمي واالبتكار؛
ينشر هذا القرار بالجريدة الرسمية.
وبعد استشارة اللجنة القطاعية اللداب والعلوم االنسانية
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
المنعقدة بتاريخ 6 فبراير2026،
قرر ما يلي:
المادة االولى
االمضاء : عز الدين المداوي.
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 662.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
تقبلم لعادلة الماستر،  الشهادة التالية  في الدراسات االوروبية:
– Degree of master of arts in european interdisciplinary
المعاادلت بين الشهادات.
studies, délivré par College of Europe - Pologne.
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
186,BO_7505_Ar,الثانية,ar,"ينشر هذا القرار بالجريدة الرسمية.
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
معادلة شهادات التعليم العالي؛
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
االمضاء : عز الدين المداوي.
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 661.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
وتتميمه؛
المعاادلت بين الشهادات.
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
العلمي واالبتكار؛
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
وبعد استشارة اللجنة القطاعية اللداب والعلوم االنسانية
المنعقدة بتاريخ 6 فبراير2026،
معادلة شهادات التعليم العالي؛
قرر ما يلي:
المادة االولى
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
تقبلم لعادلة الماستر،  الشهادة التالية  في: Diplomatie appliquée
– Degree of master of arts applied diplomacy, délivré par
وتتميمه؛
Depaul University - Etats-Unis d’Amérique.
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
187,BO_7505_Ar,الثانية,ar,"ينشر هذا القرار بالجريدة الرسمية.
العلمي واالبتكار؛
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
وبعد استشارة اللجنة القطاعية اللداب والعلوم االنسانية
المنعقدة بتاريخ 6 فبراير2026،
االمضاء : عز الدين المداوي.
الجريدة الرسمية2515
عدد16 - 7505 دعقلا ذ)) 16 16 يام ))4
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 663.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
المعاادلت بين الشهادات.
وتتميمه؛
وزير التعليم العالي والبحث العلمي واالبتكار،
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
العلمي واالبتكار؛
معادلة شهادات التعليم العالي؛
وبعد استشارة اللجنة القطاعية للعلوم القانونية واالقتصادية
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
واالجتماعية والتدبير المنعقدة بتاريخ 29 يناير2026،
قرر ما يلي:
المادة االولى
وتتميمه؛
تقبلم لعادلة الماستر،  الشهادة التالية  في: Relations internationales
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
– Qualification of master dans la spécialité de relations
internationales, délivrée par l’Université d’Etat nationale
de recherche de Belgorod - Fédération de Russie.
العلمي واالبتكار؛
وبعد استشارة اللجنة القطاعية اللداب والعلوم االنسانية",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
188,BO_7505_Ar,الثانية,ar,"المنعقدة بتاريخ 6 فبراير2026،
ينشر هذا القرار بالجريدة الرسمية.
قرر ما يلي:
المادة االولى
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
تقبلم لعادلة الدكتوراه،  الشهادة التالية  في الهندسة المعمارية:
االمضاء : عز الدين المداوي.
– Degree of doctor of philosophy, architecture, délivré par
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 673.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
University of Tokyo - Japon.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
189,BO_7505_Ar,الثانية,ar,"المعاادلت بين الشهادات.
ينشر هذا القرار بالجريدة الرسمية.
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
االمضاء : عز الدين المداوي.
معادلة شهادات التعليم العالي؛
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 672.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
المعاادلت بين الشهادات.
وتتميمه؛
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
معادلة شهادات التعليم العالي؛
العلمي واالبتكار؛
الجريدة الرسميةعدد16 - 7505 دعقلا ذ)) 16 16 يام))4
وبعد استشارة اللجنة القطاعية للعلوم القانونية واالقتصادية",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
190,BO_7505_Ar,الثانية,ar,"واالجتماعية والتدبير المنعقدة بتاريخ 29 يناير2026،
ينشر هذا القرار بالجريدة الرسمية.
قرر ما يلي:
المادة االولى
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
تقبلم لعادلة االجازة، الشهادة التالية في: Relations internationales
االمضاء : عز الدين المداوي.
– Qualification de bachelor, dans la spécialité relations
internationales, délivrée par l’Université d’Etat nationale
de recherche de Belgorod - Fédération de Russie.
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 675.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
191,BO_7505_Ar,الثانية,ar,"المعاادلت بين الشهادات.
ينشر هذا القرار بالجريدة الرسمية.
وزير التعليم العالي والبحث العلمي واالبتكار،
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
االمضاء : عز الدين المداوي.
معادلة شهادات التعليم العالي؛
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 674.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
المعاادلت بين الشهادات.
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
وتتميمه؛
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
معادلة شهادات التعليم العالي؛
العلمي واالبتكار؛
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
وبعد استشارة اللجنة القطاعية للعلوم القانونية واالقتصادية
واالجتماعية والتدبير المنعقدة بتاريخ 29 يناير2026،
وتتميمه؛
قرر ما يلي:
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
المادة االولى
العلمي واالبتكار؛
تقبلم لعادلة الدكتوراه،  الشهادة التالية  في: Sciences politiques
وبعد استشارة اللجنة القطاعية للعلوم القانونية واالقتصادية
– Grade de doctorat en sciences historiques, délivré
واالجتماعية والتدبير المنعقدة بتاريخ 29 يناير2026،
par l’Université russe de l’Amitié des Peuples Patrice
Lumumba - Fédération de Russie.
قرر ما يلي:
المادة االولى",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
192,BO_7505_Ar,الثانية,ar,"تقبل ملعادلة االجازة، الشهادة التالية في Management des
: affaires
ينشر هذا القرار بالجريدة الرسمية.
– Degree of bachelor of business administration in
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
management, délivré par Al-Madinah international
University - Malaisie.
االمضاء : عز الدين المداوي.
الجريدة الرسمية2517
عدد16 - 7505 دعقلا ذ)) 16 16 يام ))4
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 676.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
المعاادلت بين الشهادات.
وتتميمه؛
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
العلمي واالبتكار؛
معادلة شهادات التعليم العالي؛
وبعد استشارة اللجنة القطاعية للعلوم القانونية واالقتصادية
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
واالجتماعية والتدبير المنعقدة بتاريخ 29 يناير2026،
قرر ما يلي:
المادة االولى
وتتميمه؛
تقبل ملعادلة الماستر، الشهادة التالية في Administration des
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
: affaires
العلمي واالبتكار؛
– Master’s degree in master of business administration
(MBA), délivré par Jiangsu University - Chine.
وبعد استشارة اللجنة القطاعية للعلوم القانونية واالقتصادية
واالجتماعية والتدبير المنعقدة بتاريخ 29 يناير2026،",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
193,BO_7505_Ar,الثانية,ar,"قرر ما يلي:
المادة االولى
ينشر هذا القرار بالجريدة الرسمية.
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
تقبل ملعادلة الماستر، الشهادة التالية في Management des
االمضاء : عز الدين المداوي.
: entreprises
– Master’s degree, international business administration,
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 678.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
délivré par Istanbul Nisantasi University - Turquie.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
194,BO_7505_Ar,الثانية,ar,"المعاادلت بين الشهادات.
ينشر هذا القرار بالجريدة الرسمية.
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
االمضاء : عز الدين المداوي.
معادلة شهادات التعليم العالي؛
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 677.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
المعاادلت بين الشهادات.
وتتميمه؛
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
معادلة شهادات التعليم العالي؛
العلمي واالبتكار؛
وبعد استشارة اللجنة القطاعية للعلوم القانونية واالقتصادية
واالجتماعية والتدبير المنعقدة بتاريخ 29 يناير2026،
قرر ما يلي:
المادة االولى
تقبلم لعادلة االجازة، الشهادة التالية في: Finance publique
– Degree of bachelor of arts (BA) in public finance, délivré
par Bursa Uludag Universitesi - Turquie.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
195,BO_7505_Ar,الثانية,ar,"ينشر هذا القرار بالجريدة الرسمية.
وحرر بالرباط في 11 من شوال 1447 (30 مارس 2026)
االمضاء : عز الدين المداوي.
قرار لوزير التعليم العالي والبحث العلمي واالبتكار رقم 679.26 صادر
في 11 من شوال 1447 (30 مارس 2026) بتحديد بعض
المعاادلت بين الشهادات.
وزير التعليم العالي والبحث العلمي واالبتكار،
بناء على المرسوم رقم 2.01.333 الصادر في 28 من ربيع االول 1422
 (21 يونيو 2001) المتعلق بتحديد الشروط والمسطرة الخاصة بمنح
معادلة شهادات التعليم العالي؛
وعلى المرسوم رقم 2.04.89 الصادر في 18 من ربيع االخر 1425
 (7 يونيو 2004) بتحديد اختصاص المؤسسات الجامعية وااسلك
الدراسات العليا وكذا الشهادات الوطنية المطابقة، كما وقع تغييره
وتتميمه؛
وعلى المرسوم رقم 2.24.991 الصادر في 24 من ربيع االخر 1446
 (28 اكتوبر 2024) المتعلق باختصاصات وزير التعليم العالي والبحث
العلمي واالبتكار؛
وبعد استشارة اللجنة القطاعية للعلوم القانونية واالقتصادية
واالجتماعية والتدبير المنعقدة بتاريخ 29 يناير2026،
قرر ما يلي:
المادة االولى
الدار البيضاء.
تقبلم لعادلة الماستر،  الشهادة التالية  في: Droit maritime
– Master of science in maritime affairs, délivré par World
maritime University - Suède.
الجريدة الرسميةعدد16 - 7505 دعقلا ذ)) 16 16 يام))4",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
